ANO,CO_MES,CO_PRDT,CO_GEO2,CO_GEO3,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
34,01,12,032,999,167.80404663085938,103.56201664924622,271.89208984375,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.6636428571428573
34,02,12,032,999,,,,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.88
34,03,12,032,999,640.5468139648438,536.949005279541,658.3951437813896,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9975
34,04,12,032,999,657.107421875,772.883793334961,884.3024698893228,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.892047619047619
34,05,12,032,999,849.1838989257812,902.713759765625,1048.8055735270186,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9078333333333336
34,06,12,032,999,891.6270751953125,940.1512118530273,971.4695576985678,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
34,07,12,032,999,1113.65380859375,975.3456524658203,921.2400360107424,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
34,08,12,032,999,546.311279296875,657.0348043823242,795.7295898437499,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
34,09,12,032,999,577.1267700195312,398.3269069569906,410.7709228515625,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
34,10,12,032,999,347.90771484375,350.4662499253407,456.05357836555027,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.743845238095238
34,11,12,032,999,555.88330078125,132.57948133454997,154.71394859762754,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
34,12,12,032,999,207.38218688964844,192.5297150722004,328.9392147064209,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.7182777777777778
35,01,12,032,999,0.0,148.85407571792604,63.71600341796875,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.04166666666666666
